"[0.48801453819877005, 0.5278365245157897, 0.9245562130177515, 3, 0]","[1.0755595875206227e-07, 0.2215048830754487, 4.855692446086017e-07, 7, 5]"
"[0.38250631891567344, 0.43026758792076014, 0.8889963586709148, 4, 0]","[0.01781952632068744, 0.4633076843378734, 0.038461538461538464, 2, 1]"
"[0.6164417906881323, 0.6164417906881323, 1.0, 1, 0]","[0.042076893849896706, 0.5688796048506031, 0.07396449704142016, 3, 1]"
"[0.5195971109483954, 0.5195971109483954, 1.0, 1, 0]","[0.01189761715380653, 0.30933804599896975, 0.038461538461538464, 2, 1]"
"[0.5660208040715766, 0.5886616362344398, 0.9615384615384615, 2, 0]","[0.6316500877920527, 0.6569160913037349, 0.9615384615384615, 2, 0]"
"[0.5289813900559269, 0.6188334072376247, 0.8548041910297263, 5, 0]","[0.35409413833876463, 0.43080966113268515, 0.8219271067593517, 6, 0]"
"[0.1634686448024856, 0.6991191499636704, 0.23382086560063506, 9, 1]","[0.035168873938468216, 0.2571413013904872, 0.13676867056475617, 5, 1]"
"[0.35281589828466003, 0.39686990260807586, 0.8889963586709148, 4, 0]","[0.22994746498777882, 0.2797662506769035, 0.8219271067593517, 6, 0]"
"[0.0980879582775681, 0.5171356628918713, 0.18967548617523494, 7, 1]","[0.017315123152912053, 0.2341004650273708, 0.07396449704142016, 3, 1]"
"[0.55602703738074, 0.7609613945478166, 0.7306902050019843, 9, 0]","[0.7114982137701826, 0.73995814232099, 0.9615384615384615, 2, 0]"
"[0.5903870618335166, 0.6385626460791316, 0.9245562130177515, 3, 0]","[1.0905056388876743e-16, 0.12368965481924687, 8.816466021198604e-16, 15, 12]"
"[0.6002472330884245, 0.6242571224119615, 0.9615384615384615, 2, 0]","[0.0007678274865508427, 0.4510752636263542, 0.001702215901572622, 8, 3]"
"[0.5035783106702684, 0.662674702344905, 0.7599178132020633, 8, 0]","[3.839382311962428e-06, 0.00679344129294146, 0.0005651601517410085, 20, 5]"
"[0.15571184167801888, 0.5762289093449939, 0.2702256675303194, 11, 1]","[4.793207723604397e-06, 0.184184368705393, 2.6023965862549606e-05, 18, 6]"
"[0.5196327782678766, 0.5404180893985917, 0.9615384615384615, 2, 0]","[0.4944842558931254, 0.4944842558931254, 1.0, 1, 0]"
"[0.49021185144515755, 0.49021185144515755, 1.0, 1, 0]","[0.49021185144515755, 0.49021185144515755, 1.0, 1, 0]"
"[0.3439066593695599, 0.4023221493044836, 0.8548041910297263, 5, 0]","[0.026148258237850004, 0.35352445137573185, 0.07396449704142016, 3, 1]"
"[0.5432932343056714, 0.5876259622250143, 0.9245562130177515, 3, 0]","[0.21417495282065044, 0.45123432286867116, 0.47464242404934404, 20, 0]"
"[0.4459290302305537, 0.5642424828501973, 0.7903145257301459, 7, 0]","[0.01984545922614209, 0.5159819398796943, 0.038461538461538464, 2, 1]"
"[0.5391255341454719, 0.5606905555112909, 0.9615384615384615, 2, 0]","[0.005742948303167082, 0.030277757125986016, 0.18967548617523494, 7, 1]"
"[0.0635263169214643, 0.5954872246462167, 0.10667956304050978, 4, 1]","[0.007815379362458408, 0.2387474623356397, 0.03273492118408894, 9, 2]"
"[0.24144917881483494, 0.3304398733717516, 0.7306902050019843, 9, 0]","[0.21597470255051646, 0.24294216780978417, 0.8889963586709148, 4, 0]"
"[0.5215138952306346, 0.54237445103986, 0.9615384615384615, 2, 0]","[3.77120251996971e-18, 0.004277453699591316, 8.816466021198604e-16, 15, 12]"
"[0.4220606356204535, 0.47476081482656585, 0.8889963586709148, 4, 0]","[3.1452649069118373e-07, 0.1924736814137158, 1.6341272655097165e-06, 8, 5]"
"[0.07020951241485984, 0.5133449943246877, 0.13676867056475617, 5, 1]","[0.012947180122997483, 0.33662668319793454, 0.038461538461538464, 2, 1]"
"[0.6885770114363592, 0.7161200918938136, 0.9615384615384615, 2, 0]","[0.023842186098471153, 0.6198968385602499, 0.038461538461538464, 2, 1]"
"[0.37110472328643107, 0.4341400371930625, 0.8548041910297263, 5, 0]","[0.414186304419466, 0.4307537565962447, 0.9615384615384615, 2, 0]"
"[0.44236478407602436, 0.4600593754390654, 0.9615384615384615, 2, 0]","[0.37036865526564405, 0.48737988349690453, 0.7599178132020633, 8, 0]"
"[0.44158209206615645, 0.45924537574880275, 0.9615384615384615, 2, 0]","[1.375885610564124e-06, 0.32836817513881533, 4.190069911563379e-06, 9, 5]"
"[0.38776437103136896, 0.4361821814558299, 0.8889963586709148, 4, 0]","[0.01180662572606812, 0.05548826428027309, 0.2127769876965777, 8, 1]"
"[0.4652156848885715, 0.5233043761664982, 0.8889963586709148, 4, 0]","[0.6022881874516718, 0.6514349035477282, 0.9245562130177515, 3, 0]"
"[0.3626289350990888, 0.42422456382935325, 0.8548041910297263, 5, 0]","[0.041006347241519005, 0.5544058147053366, 0.07396449704142016, 3, 1]"
"[0.05214909766248339, 0.7050558003967751, 0.07396449704142016, 3, 1]","[0.3187039572565768, 0.3584986081754621, 0.8889963586709148, 4, 0]"
"[0.5850804932282113, 0.6328230614756334, 0.9245562130177515, 3, 0]","[0.026731846268792492, 0.36141456155407425, 0.07396449704142016, 3, 1]"
"[0.40118982673347936, 0.46933535298907747, 0.8548041910297263, 5, 0]","[0.15709895339854585, 0.19113489761634317, 0.8219271067593517, 6, 0]"
"[0.7481937792034407, 0.8092463915864414, 0.9245562130177515, 3, 0]","[0.0005685564778640278, 0.38434417903608276, 0.0014792899408284025, 3, 2]"
"[0.0015401370291677086, 0.18768150907758474, 0.008206120233885368, 5, 2]","[0.001370137513196247, 0.16696532272809816, 0.008206120233885368, 5, 2]"
"[0.20610850301399464, 0.35691324032000593, 0.5774750828218062, 15, 0]","[0.08027658291812406, 0.5869515480894825, 0.13676867056475617, 5, 1]"
"[0.5840848898110552, 0.6317462168196373, 0.9245562130177515, 3, 0]","[0.546232456255414, 0.6144372256732901, 0.8889963586709148, 4, 0]"
"[0.47717587274892775, 0.53675796092385, 0.8889963586709148, 4, 0]","[0.03938118615239954, 0.369153988167773, 0.10667956304050978, 4, 1]"
"[0.2603322686587068, 0.27074555940505507, 0.9615384615384615, 2, 0]","[0.007140339504193598, 0.045784699049549515, 0.15595471090606314, 23, 2]"
"[0.4453316276879527, 0.5209750166894842, 0.8548041910297263, 5, 0]","[0.017547117060842894, 0.4562250435819152, 0.038461538461538464, 2, 1]"
"[0.5075801422735101, 0.8789645776459176, 0.5774750828218062, 15, 0]","[0.057336874515125695, 0.7751945434444989, 0.07396449704142016, 3, 1]"
"[0.6274897190091224, 0.6274897190091224, 1.0, 1, 0]","[0.6274897190091224, 0.6274897190091224, 1.0, 1, 0]"
"[0.4227217363083978, 0.4227217363083978, 1.0, 1, 0]","[0.4227217363083978, 0.4227217363083978, 1.0, 1, 0]"
"[0.416529616775693, 0.45051843350458953, 0.9245562130177515, 3, 0]","[0.27410037737106946, 0.30832564689113073, 0.8889963586709148, 4, 0]"
"[0.5848395048429473, 0.6578649047756572, 0.8889963586709148, 4, 0]","[0.03276104024053524, 0.44292926405203625, 0.07396449704142016, 3, 1]"
"[0.5106778695103975, 0.5106778695103975, 1.0, 1, 0]","[0.6125063321288673, 0.637006585414022, 0.9615384615384615, 2, 0]"
"[0.339391662626068, 0.339391662626068, 1.0, 1, 0]","[0.4702473501982072, 0.4702473501982072, 1.0, 1, 0]"
"[0.1823009078669598, 0.2698498770054928, 0.6755641688257988, 11, 0]","[0.3444939981387996, 0.38750889672240274, 0.8889963586709148, 4, 0]"
"[0.5399244297899688, 0.5615214069815676, 0.9615384615384615, 2, 0]","[0.00011196921371315046, 0.5116724340578063, 0.00021882987290360988, 5, 3]"
"[0.277640353455676, 0.4807832609833118, 0.5774750828218062, 15, 0]","[0.0026485348927640633, 0.32275116830820016, 0.008206120233885368, 5, 2]"
"[0.472227212490701, 0.5975180730158358, 0.7903145257301459, 7, 0]","[7.481413255951753e-05, 0.34188263040518074, 0.00021882987290360988, 5, 3]"
"[0.1386511682539984, 0.19734384558195472, 0.7025867355788306, 10, 0]","[0.5028476830054693, 0.5028476830054693, 1.0, 1, 0]"
"[0.6133983838077743, 0.6133983838077743, 1.0, 1, 0]","[0.6133983838077743, 0.6133983838077743, 1.0, 1, 0]"
"[0.5026605856786245, 0.5227670091057695, 0.9615384615384615, 2, 0]","[0.5026605856786245, 0.5227670091057695, 0.9615384615384615, 2, 0]"
"[0.5475241989378284, 0.6158902605140015, 0.8889963586709148, 4, 0]","[0.032646523260194286, 0.4413809944778265, 0.07396449704142016, 3, 1]"
"[0.70478201731221, 0.70478201731221, 1.0, 1, 0]","[0.70478201731221, 0.70478201731221, 1.0, 1, 0]"
"[0.111048568721007, 0.5854661082477094, 0.18967548617523494, 7, 1]","[0.6483374712493484, 0.6742709700993224, 0.9615384615384615, 2, 0]"
"[0.5330934354136654, 0.5544171728302121, 0.9615384615384615, 2, 0]","[0.013937037930419807, 0.1494036782547209, 0.09328443645583016, 16, 2]"
"[0.6002296197312567, 0.6751766909693804, 0.8889963586709148, 4, 0]","[0.6002296197312567, 0.6751766909693804, 0.8889963586709148, 4, 0]"
"[0.6619399425831045, 0.8053511523582235, 0.8219271067593517, 6, 0]","[0.03428791340292314, 0.46357258920752065, 0.07396449704142016, 3, 1]"
"[0.5404270203367608, 0.9358447427653299, 0.5774750828218062, 15, 0]","[0.06185212546178588, 0.4522389901604009, 0.13676867056475617, 5, 1]"
"[0.30611656850273117, 0.35811308802074626, 0.8548041910297263, 5, 0]","[0.01789188990049672, 0.4651891374129147, 0.038461538461538464, 2, 1]"
"[0.22979214454331007, 0.7105815081246237, 0.3233860463802113, 15, 1]","[1.0739465472647661e-09, 0.012759962731954455, 8.416533573215765e-08, 6, 5]"
"[0.771970260233273, 0.802849070642604, 0.9615384615384615, 2, 0]","[0.5592292794106929, 0.5592292794106929, 1.0, 1, 0]"
"[0.6125920267624314, 0.6125920267624314, 1.0, 1, 0]","[0.6125920267624314, 0.6125920267624314, 1.0, 1, 0]"
"[0.34308757953225555, 0.3859268670629712, 0.8889963586709148, 4, 0]","[0.37895096975447373, 0.40987336888643877, 0.9245562130177515, 3, 0]"
"[0.585786557785296, 0.585786557785296, 1.0, 1, 0]","[0.0006635496998165135, 0.0754520204564737, 0.008794326458087335, 13, 3]"
"[0.15229161934113042, 0.15838328411477565, 0.9615384615384615, 2, 0]","[0.18799506418862189, 0.18799506418862189, 1.0, 1, 0]"
"[0.7168710127200758, 0.8063823948523554, 0.8889963586709148, 4, 0]","[6.866328442182712e-07, 0.0966665109372482, 7.103109831532082e-06, 15, 6]"
"[0.5448422566134639, 0.7169752401482257, 0.7599178132020633, 8, 0]","[0.00023592772034949558, 0.23322174339736135, 0.0010116025929345867, 7, 3]"
"[0.17140517073185865, 0.17826137756113303, 0.9615384615384615, 2, 0]","[0.23098962079594745, 0.24022920562778538, 0.9615384615384615, 2, 0]"
